symbol,side,entry_price,exit_price,sl_price,quantity,entry_time,exit_time,pnl_usdt,exit_reason,strategy_scores,giris,cikis,R,kol
ADA/USDT:USDT,long,0.37638809999999995,0.3676,0.360282336902964,278425.254,2024-08-21T20:00:00+00:00,2024-08-26T21:00:00+00:00,-2467.543482248938,max_hold,"{""trend"": 0.0, ""mean_rev"": 0.0, ""breakout"": 0.8, ""confidence"": 0.8, ""strategy"": ""donchian"", ""atr"": 0.007958831548517984, ""slot"": ""ADA/USDT:USDT:donchian"", ""entry_fee_rate"": 0.0001, ""intended_entry"": 0.3762, ""max_hold"": 120}",2024-08-21 20:00:00+00:00,2024-08-26 21:00:00+00:00,-0.5456494018353784,donchian
BCH/USDT:USDT,long,352.59621,341.65,339.28704431798775,337.462,2024-08-21T20:00:00+00:00,2024-08-26T21:00:00+00:00,-3717.3580904719047,max_hold,"{""trend"": 0.0, ""mean_rev"": 0.0, ""breakout"": 0.8, ""confidence"": 0.8, ""strategy"": ""donchian"", ""atr"": 6.5664778410061295, ""slot"": ""BCH/USDT:USDT:donchian"", ""entry_fee_rate"": 0.0001, ""intended_entry"": 352.42, ""max_hold"": 120}",2024-08-21 20:00:00+00:00,2024-08-26 21:00:00+00:00,-0.8224565131677759,donchian
ICP/USDT:USDT,long,7.773884999999999,8.460098784994143,7.424950607502928,12988.492,2024-08-21T20:00:00+00:00,2024-08-23T16:00:00+00:00,8891.796759834206,tp_hit,"{""trend"": 0.0, ""mean_rev"": 0.0, ""breakout"": 0.8, ""confidence"": 0.8, ""strategy"": ""donchian"", ""atr"": 0.17252469624853595, ""slot"": ""ICP/USDT:USDT:donchian"", ""entry_fee_rate"": 0.0001, ""intended_entry"": 7.77, ""max_hold"": 120}",2024-08-21 20:00:00+00:00,2024-08-23 16:00:00+00:00,1.9665983054390483,donchian
BNB/USDT:USDT,long,583.41156,563.8943097957866,563.8943097957866,238.462,2024-08-22T12:00:00+00:00,2024-08-26T07:00:00+00:00,-4681.481403429456,sl_hit,"{""trend"": 0.0, ""mean_rev"": 0.0, ""breakout"": 0.8, ""confidence"": 0.8, ""strategy"": ""donchian"", ""atr"": 9.612845102106682, ""slot"": ""BNB/USDT:USDT:donchian"", ""entry_fee_rate"": 0.0001, ""intended_entry"": 583.12, ""max_hold"": 120}",2024-08-22 12:00:00+00:00,2024-08-26 07:00:00+00:00,-1.0,donchian
NEAR/USDT:USDT,long,4.458228,4.875182432369368,4.246408783815316,21909.321,2024-08-23T04:00:00+00:00,2024-08-24T11:00:00+00:00,9114.739632634528,tp_hit,"{""trend"": 0.0, ""mean_rev"": 0.0, ""breakout"": 0.8, ""confidence"": 0.8, ""strategy"": ""donchian"", ""atr"": 0.104795608092342, ""slot"": ""NEAR/USDT:USDT:donchian"", ""entry_fee_rate"": 0.0001, ""intended_entry"": 4.456, ""max_hold"": 120}",2024-08-23 04:00:00+00:00,2024-08-24 11:00:00+00:00,1.9684447892859196,donchian
ICP/USDT:USDT,long,8.505250499999999,8.120614785267897,8.120614785267897,12971.293,2024-08-23T16:00:00+00:00,2024-08-26T17:00:00+00:00,-5010.788451053888,sl_hit,"{""trend"": 0.0, ""mean_rev"": 0.0, ""breakout"": 0.8, ""confidence"": 0.8, ""strategy"": ""donchian"", ""atr"": 0.1901926073660511, ""slot"": ""ICP/USDT:USDT:donchian"", ""entry_fee_rate"": 0.0001, ""intended_entry"": 8.501, ""max_hold"": 120}",2024-08-23 16:00:00+00:00,2024-08-26 17:00:00+00:00,-1.0,donchian
SOL/USDT:USDT,long,153.312618,147.17164465822415,147.17164465822415,885.18,2024-08-24T00:00:00+00:00,2024-08-27T23:00:00+00:00,-5462.465048635112,sl_hit,"{""trend"": 0.0, ""mean_rev"": 0.0, ""breakout"": 0.8, ""confidence"": 0.8, ""strategy"": ""donchian"", ""atr"": 3.0321776708879216, ""slot"": ""SOL/USDT:USDT:donchian"", ""entry_fee_rate"": 0.0001, ""intended_entry"": 153.236, ""max_hold"": 120}",2024-08-24 00:00:00+00:00,2024-08-27 23:00:00+00:00,-1.0,donchian
NEAR/USDT:USDT,long,4.8754365,4.632794551670515,4.632794551670515,22245.106,2024-08-24T12:00:00+00:00,2024-08-27T16:00:00+00:00,-5418.7470213976085,sl_hit,"{""trend"": 0.0, ""mean_rev"": 0.0, ""breakout"": 0.8, ""confidence"": 0.8, ""strategy"": ""donchian"", ""atr"": 0.12010272416474263, ""slot"": ""NEAR/USDT:USDT:donchian"", ""entry_fee_rate"": 0.0001, ""intended_entry"": 4.873, ""max_hold"": 120}",2024-08-24 12:00:00+00:00,2024-08-27 16:00:00+00:00,-1.0,donchian
XRP/USDT:USDT,short,0.5945026,0.5746212104634721,0.6028715158146112,450087.996,2024-08-26T08:00:00+00:00,2024-08-27T23:00:00+00:00,8895.753914898449,tp_hit,"{""trend"": 0.0, ""mean_rev"": 0.0, ""breakout"": -0.96, ""confidence"": 0.96, ""strategy"": ""squeeze"", ""atr"": 0.004035757907305569, ""slot"": ""XRP/USDT:USDT:squeeze"", ""entry_fee_rate"": 0.0001, ""intended_entry"": 0.5948}",2024-08-26 08:00:00+00:00,2024-08-27 23:00:00+00:00,2.3756230767451587,squeeze
DOGE/USDT:USDT,short,0.10728633000000001,0.10185148937992956,0.10953540424802818,2249243.241,2024-08-26T14:00:00+00:00,2024-08-27T23:00:00+00:00,12177.238347937928,tp_hit,"{""trend"": 0.0, ""mean_rev"": 0.0, ""breakout"": -1.0, ""confidence"": 1.0, ""strategy"": ""squeeze"", ""atr"": 0.0010977021240140895, ""slot"": ""DOGE/USDT:USDT:squeeze"", ""entry_fee_rate"": 0.0001, ""intended_entry"": 0.10734}",2024-08-26 14:00:00+00:00,2024-08-27 23:00:00+00:00,2.416478968995947,squeeze
