kol,coin,giris,cikis,R,pnl,neden,anahtar
donchian,ICP,2024-11-03 00:00:00+00:00,2024-11-06 00:00:00+00:00,-1.035224320106248,-5.5073933829652395,sl,donchian:ICP
donchian,BCH,2024-11-03 08:00:00+00:00,2024-11-06 00:00:00+00:00,-1.037908763988659,-5.521674624419666,sl,donchian:BCH
donchian,ADA,2024-11-07 00:00:00+00:00,2024-11-08 00:00:00+00:00,2.4622865377882626,13.099364381033556,tp,donchian:ADA
donchian,ETH,2024-11-06 16:00:00+00:00,2024-11-08 16:00:00+00:00,2.458344602828563,13.078393287047955,tp,donchian:ETH
donchian,ADA,2024-11-08 00:00:00+00:00,2024-11-09 20:00:00+00:00,2.4632901698775913,13.104703703748788,tp,donchian:ADA
donchian,ADA,2024-11-09 20:00:00+00:00,2024-11-10 04:00:00+00:00,2.4716947362591046,13.149415996898437,tp,donchian:ADA
donchian,SOL,2024-11-06 00:00:00+00:00,2024-11-10 12:00:00+00:00,2.4668963612568224,13.123888641886294,tp,donchian:SOL
donchian,SOL,2024-11-10 12:00:00+00:00,2024-11-10 20:00:00+00:00,-1.0353393172952483,-5.508005168010721,sl,donchian:SOL
donchian,NEAR,2024-11-09 20:00:00+00:00,2024-11-11 04:00:00+00:00,2.4720596257876237,13.151357209190158,tp,donchian:NEAR
donchian,BNB,2024-11-07 00:00:00+00:00,2024-11-11 20:00:00+00:00,2.4443135984669127,13.003748343843974,tp,donchian:BNB
donchian,ETH,2024-11-09 04:00:00+00:00,2024-11-11 20:00:00+00:00,2.4583683629819912,13.078519691064193,tp,donchian:ETH
donchian,BCH,2024-11-09 20:00:00+00:00,2024-11-11 20:00:00+00:00,2.466261375103776,13.120510515552088,tp,donchian:BCH
donchian,ICP,2024-11-08 16:00:00+00:00,2024-11-12 00:00:00+00:00,2.468626138642358,13.133091057577344,tp,donchian:ICP
donchian,BCH,2024-11-11 20:00:00+00:00,2024-11-12 08:00:00+00:00,-1.0241441727108387,-5.4484469988216615,sl,donchian:BCH
donchian,BNB,2024-11-11 20:00:00+00:00,2024-11-12 08:00:00+00:00,-1.0381396217731667,-5.522902787833247,sl,donchian:BNB
donchian,ICP,2024-11-12 00:00:00+00:00,2024-11-12 08:00:00+00:00,-1.0261636994547934,-5.4591908810995005,sl,donchian:ICP
donchian,NEAR,2024-11-12 00:00:00+00:00,2024-11-12 08:00:00+00:00,-1.0200512681304847,-5.426672746454179,sl,donchian:NEAR
donchian,ADA,2024-11-10 04:00:00+00:00,2024-11-13 00:00:00+00:00,-1.024141549910211,-5.4484330455223215,sl,donchian:ADA
donchian,SOL,2024-11-11 08:00:00+00:00,2024-11-13 00:00:00+00:00,-1.0299966818471216,-5.479582347426687,sl,donchian:SOL
donchian,ETH,2024-11-11 20:00:00+00:00,2024-11-13 00:00:00+00:00,-1.0362913184649065,-5.513069814233303,sl,donchian:ETH
squeeze,DOGE,2024-11-13 15:00:00+00:00,2024-11-13 20:00:00+00:00,-1.0168974108911482,-5.409894225940908,sl,squeeze:DOGE
bb,LTC,2024-11-16 05:00:00+00:00,2024-11-16 14:00:00+00:00,-1.0322868346943923,-5.491765960574167,sl,bb:LTC
