coin,kol,yon,cikis,bar,giris,tf,adx14,atr_pct,atr_norm,er20,er50,kanal_konum,kanal_atr,ic_oran40,rvol20,ema200_atr,get20,btc_adx,btc_er20,btc_get20,btc_atr_pct,btc_ic40,R,slp,cikis_ts,eff,pnl_pct,ay,fund,f_yon,f_z,fz_yon,giris_ts,chop
XRP,squeeze,1,sl,7,2026-01-17 18:00:00+00:00,1h,21.057341428245667,0.0052129141861748,0.5914986011485502,0.0276008492568973,0.0549215406562057,0.873483535528591,5.333011248583851,0.975,0.0028706919642305,-1.2137405767910243,0.0012542814414586,18.98577241075725,0.0514730782255419,-0.0009552378877513,0.0026819661210121,0.975,-1.0191831279834245,0.0104258283723497,2026-01-18 01:00:00+00:00,0.0156387425585245,-1.5938742558524586,2026-01,-1.682e-05,-1.682e-05,-0.7801972534199068,-0.7801972534199068,2026-01-17 18:00:00+00:00,56.88719805331134
BNB,donchian,1,sure,30,2026-01-13 16:00:00+00:00,4h,14.85234883703701,0.0109021311823652,1.1555111011496286,0.4789719626168229,0.1302957633892887,0.9382022471910116,6.9322080189298045,0.975,0.0072248403688133,5.401846844570897,0.0454999445122628,18.27847434085492,0.4414357363594929,0.0384307922670905,0.0101733276552404,0.975,0.3754092465914221,0.0218042623647304,2026-01-18 16:00:00+00:00,0.028,1.0511458904559818,2026-01,4.761e-05,4.761e-05,0.2860677656934474,0.2860677656934474,2026-01-13 16:00:00+00:00,37.45570294200806
ETH,donchian,1,sure,30,2026-01-13 20:00:00+00:00,4h,18.91536774219199,0.015511583013407,1.28119564254564,0.578699056414377,0.1331697341513292,0.8319165851272008,6.341466123699934,0.975,0.0091903285760633,4.589306705473478,0.0745284604346308,21.447187825538915,0.5267334633800316,0.0524415489258773,0.0113719193480634,0.95,-0.4130653881453802,0.0310231660268141,2026-01-18 20:00:00+00:00,0.028,-1.1565830868070646,2026-01,2.672e-05,2.672e-05,-0.5698736849761111,-0.5698736849761111,2026-01-13 20:00:00+00:00,34.42236937964787
SOL,donchian,1,sl,30,2026-01-13 20:00:00+00:00,4h,26.15452428713452,0.0196224734297579,1.2866679124838245,0.3930262591476534,0.1559023742321098,0.796399751707014,5.643369651841718,0.975,0.0096532930613495,4.014472314252427,0.0669600293362668,21.447187825538915,0.5267334633800316,0.0524415489258773,0.0113719193480634,0.95,-1.0050961974981352,0.0392449468595159,2026-01-18 20:00:00+00:00,0.028,-2.8142693529947787,2026-01,0.0001,0.0001,0.2142170100733479,0.2142170100733479,2026-01-13 20:00:00+00:00,53.03786569821942
LTC,bb,-1,tp,15,2026-01-18 08:00:00+00:00,1h,9.101966974390308,0.0073278827924491,0.6292103891251573,0.2540983606557376,0.2054973821989538,0.8471910112359536,8.05824758874883,1.0,0.0039032929038246,-1.9377005691721472,0.0167296276308688,23.81105335198708,0.0308287996863248,-0.0006606254621228,0.0020780625358358,1.0,1.6579026334500018,0.0219843840413302,2026-01-18 23:00:00+00:00,0.028,4.6421273736600055,2026-01,4.126e-05,-4.126e-05,-0.3244286390383696,0.3244286390383696,2026-01-18 08:00:00+00:00,60.17621406485511
XRP,squeeze,-1,tp,1,2026-01-18 23:00:00+00:00,1h,21.559382494860564,0.0071998097097407,0.9812553574390378,0.5075757575757593,0.3209302325581414,0.0590631364562119,6.852516762145661,0.975,0.0078902827283136,-6.23823067750117,-0.0325653737727228,22.3407822742822,0.4260816642691112,-0.016186341552615,0.003401367279013,0.975,2.4861107440291463,0.0143996194194814,2026-01-19 00:00:00+00:00,0.0215994291292221,5.369857282305533,2026-01,-7.887e-05,7.887e-05,-1.268924831938573,1.268924831938573,2026-01-18 23:00:00+00:00,34.44773834775536
DOGE,squeeze,-1,tp,1,2026-01-18 23:00:00+00:00,1h,20.878281272229817,0.0087226355524059,0.9984106733616728,0.55278310940499,0.3159268929503916,0.0379310344827583,7.5802170854190845,0.95,0.0102800265434534,-7.169215887352061,-0.0419397116644821,22.3407822742822,0.4260816642691112,-0.016186341552615,0.003401367279013,0.975,2.4885355751252973,0.0174452711048119,2026-01-19 00:00:00+00:00,0.0261679066572178,6.5119766643044725,2026-01,-6.9e-07,6.9e-07,-0.7800483790386619,0.7800483790386619,2026-01-18 23:00:00+00:00,33.54594901578832
BCH,donchian,-1,sure,30,2026-01-15 16:00:00+00:00,4h,26.18478876949479,0.0265848217992969,1.3367423741781672,0.3330334382965965,0.1734588369522587,0.090641361256545,5.929783748785203,0.9,0.0145221330918841,-1.5340131952500196,-0.07095959999361,35.93738229055571,0.3758238719292035,0.054013771723254,0.0127772638042336,0.925,0.3500333624822981,0.0531696435985938,2026-01-20 16:00:00+00:00,0.028,0.9800934149504348,2026-01,-1.801e-05,1.801e-05,0.0397842410803997,-0.0397842410803997,2026-01-15 16:00:00+00:00,51.72216171861968
ETH,donchian,-1,tp,8,2026-01-20 04:00:00+00:00,4h,22.452073855226857,0.0138381285378663,0.9629522145380536,0.4493822033018388,0.0002495913947327,0.0469996943661498,6.816695943470568,0.95,0.0086653325777584,-0.6579970205615844,-0.0525432422506911,27.913822645261817,0.5998077319233674,-0.045731212507997,0.0093280600084279,0.9,2.4927735893096834,0.0276762570757326,2026-01-21 12:00:00+00:00,0.028,6.979766050067114,2026-01,8.611e-05,-8.611e-05,-0.0157225625634,0.0157225625634,2026-01-20 04:00:00+00:00,31.705881333812965
ADA,donchian,-1,sure,30,2026-01-18 20:00:00+00:00,4h,16.155850937981512,0.0215980255259211,0.8671182807849296,0.3218085106382977,0.0682808716707021,0.0190114068441064,6.487500820062066,0.975,0.0148676920489758,-2.577386923979088,-0.0605605605605605,17.42875844366616,0.4067173901714521,-0.0322713697810221,0.0082180254826617,0.925,0.9388943059446732,0.0431960510518422,2026-01-23 20:00:00+00:00,0.028,2.628904056645085,2026-01,-3.725e-05,3.725e-05,-0.8530301690334154,0.8530301690334154,2026-01-18 20:00:00+00:00,45.54469300295185
NEAR,donchian,-1,sure,30,2026-01-18 20:00:00+00:00,4h,14.633319202490023,0.0278326279940368,1.0354632608901384,0.2761020881670535,0.072907290729073,0.0111111111111107,5.966079112334692,0.925,0.0181269300386651,-1.7408275334966337,-0.0681948424068769,17.42875844366616,0.4067173901714521,-0.0322713697810221,0.0082180254826617,0.925,1.30010586357067,0.0556652559880737,2026-01-23 20:00:00+00:00,0.028,3.640296417997876,2026-01,-4.386e-05,4.386e-05,-0.7153465674261081,0.7153465674261081,2026-01-18 20:00:00+00:00,43.22466818803592
SOL,donchian,-1,sure,30,2026-01-19 00:00:00+00:00,4h,20.06194489941532,0.018571088550386,1.022501514630484,0.3345117101193096,0.037729658792651,0.2068230277185499,7.545356597123019,0.95,0.0121947590959309,-1.0264101412932205,-0.0535171438670908,19.572920254183,0.3818147263249359,-0.0294607795385533,0.0091093557272427,0.925,1.2132949496354204,0.0371421771007721,2026-01-24 00:00:00+00:00,0.028,3.397225858979177,2026-01,-3.06e-05,3.06e-05,-0.5349306638876388,0.5349306638876388,2026-01-19 00:00:00+00:00,22.28617836463511
BNB,donchian,-1,sure,30,2026-01-20 16:00:00+00:00,4h,30.934107188588424,0.0124923731205661,1.121205708995452,0.4495238095238103,0.0207197382769899,0.1210453920220091,6.493584915181296,0.95,0.0069295450944321,-0.6046868868671859,-0.0500317998728004,34.25207938687925,0.6852557894349687,-0.0586636357243983,0.0105873997807137,0.925,1.639954423727601,0.0249847462411322,2026-01-25 16:00:00+00:00,0.028,4.591872386437283,2026-01,0.0,-0.0,0.060427358375363,-0.060427358375363,2026-01-20 16:00:00+00:00,34.90255490495705
DOGE,squeeze,-1,tp,9,2026-01-25 07:00:00+00:00,1h,31.10430750264604,0.0046514628409271,0.5088886363709779,0.3904761904761928,0.1325842696629213,0.0827067669172926,9.30312524245563,1.0,0.0021689592997519,-9.300519025624205,-0.0131642318189115,33.00951104888506,0.4908411214953302,-0.0102637118433028,0.0025656191834043,0.975,2.478501386892717,0.0093029256818543,2026-01-25 16:00:00+00:00,0.0139543885227814,3.4585971306953684,2026-01,5.142e-05,-5.142e-05,-0.1221400846996804,0.1221400846996804,2026-01-25 07:00:00+00:00,41.28291541372719
LTC,bb,-1,tp,9,2026-01-25 09:00:00+00:00,1h,12.279860359960624,0.0062849882925401,0.7206522172965545,0.1101321585903085,0.0313043478260869,0.9333333333333308,5.178589521068952,1.0,0.0041216366067795,-2.50849909090855,0.0072854436835203,38.279024859612825,0.4517814279663058,-0.0107465607423065,0.0029117097284404,0.975,1.656392291393697,0.0188542132351925,2026-01-25 18:00:00+00:00,0.028,4.637898415902352,2026-01,-1.369e-05,1.369e-05,-0.8656436554887235,0.8656436554887235,2026-01-25 09:00:00+00:00,50.5728980299305
ADA,donchian,-1,sl,2,2026-01-25 16:00:00+00:00,4h,27.74654464114913,0.0206812781031383,0.8089223246925108,0.5910931174089069,0.3720642768850438,0.0434782608695644,5.988066157422465,0.975,0.0126253849271301,-7.188135722844702,-0.0803301237964236,41.9132458825326,0.4454870477690146,-0.0383885164781997,0.0100052323989075,0.9,-1.0048352911024807,0.0413625562062767,2026-01-26 00:00:00+00:00,0.028,-2.813538815086946,2026-01,0.0001,-0.0001,0.2081847694737221,-0.2081847694737221,2026-01-25 16:00:00+00:00,30.960596620485404
SOL,donchian,-1,sl,2,2026-01-25 16:00:00+00:00,4h,45.28875487247758,0.0178809335560407,0.879827959120334,0.6035767511177335,0.4772893772893761,0.0454293628808868,8.564139509606049,0.9,0.0152737703204492,-7.542577087483338,-0.0934471619750807,41.9132458825326,0.4454870477690146,-0.0383885164781997,0.0100052323989075,0.9,-1.005592549163419,0.0357618671120815,2026-01-26 00:00:00+00:00,0.028,-2.815659137657573,2026-01,-3.952e-05,3.952e-05,-0.5860975647431671,0.5860975647431671,2026-01-25 16:00:00+00:00,25.356080637812305
ETH,donchian,-1,sl,3,2026-01-25 16:00:00+00:00,4h,33.39718116481278,0.0158676957208614,0.9265178144296122,0.6212261794304507,0.4255127181871819,0.0370201928324535,9.859500640904397,0.9,0.0096697148629336,-6.420074004625161,-0.0583184533281518,41.9132458825326,0.4454870477690146,-0.0383885164781997,0.0100052323989075,0.9,-1.0063021122763611,0.0317353914417229,2026-01-26 04:00:00+00:00,0.028,-2.817645914373811,2026-01,6.759e-05,-6.759e-05,-0.1885273914417198,0.1885273914417198,2026-01-25 16:00:00+00:00,31.16016072469794
NEAR,donchian,-1,sl,5,2026-01-25 16:00:00+00:00,4h,37.60952682248829,0.0227383450952711,0.7341077138664636,0.5067264573991034,0.4130177514792899,0.0380952380952381,6.513046974681384,0.975,0.0122281339246964,-7.011047093546465,-0.0738079686479424,41.9132458825326,0.4454870477690146,-0.0383885164781997,0.0100052323989075,0.9,-1.0043978574333807,0.0454766901905423,2026-01-26 12:00:00+00:00,0.028,-2.812314000813466,2026-01,0.0001,-0.0001,0.086696487543254,-0.086696487543254,2026-01-25 16:00:00+00:00,39.0146665488037
LTC,bb,1,tp,28,2026-01-25 19:00:00+00:00,1h,22.6434042212853,0.0121918607893785,1.3361159184008642,0.2225641025641024,0.1647655259822556,0.0783898305084755,5.868478521926111,0.9,0.0093975307160669,-5.094162680929484,-0.0318461990020546,48.74431826398772,0.6132723627598962,-0.0305279057015699,0.0052562888544895,0.9,1.6615317565460574,0.0365748163344513,2026-01-26 23:00:00+00:00,0.028,4.652288918328961,2026-01,2.82e-06,2.82e-06,-0.7030329198818928,-0.7030329198818928,2026-01-25 19:00:00+00:00,39.283225156790905
BNB,donchian,1,sl,7,2026-01-28 08:00:00+00:00,4h,23.348261834955697,0.0094878518792529,0.8597995025104909,0.2918978912319652,0.0833333333333331,0.9646840148698888,6.24425605948076,0.95,0.0068323681536904,1.3373622706822603,0.0298253572238602,24.12590885682124,0.1301668806161739,0.0125438455422339,0.0105680010550603,0.975,-1.010539793545751,0.0189757037585059,2026-01-29 12:00:00+00:00,0.028,-2.829511421928103,2026-01,2.537e-05,2.537e-05,0.1806646432663481,0.1806646432663481,2026-01-28 08:00:00+00:00,40.32861218286384
ICP,donchian,-1,sure,30,2026-01-25 12:00:00+00:00,4h,15.389211379399097,0.0280932009190646,0.6250598639962262,0.520979020979021,0.2606209150326798,0.0301369863013697,11.572862977852171,0.975,0.0096855950215993,-1.7855695258077982,-0.0812875068194217,40.369247077503786,0.2301835944079511,-0.0152229076577932,0.0085537888770838,0.925,2.1207741719610453,0.0561864018381292,2026-01-30 12:00:00+00:00,0.028,5.938167681490928,2026-01,8.614e-05,-8.614e-05,0.2125502066544611,-0.2125502066544611,2026-01-25 12:00:00+00:00,47.59412687800348
BCH,donchian,-1,tp,13,2026-01-29 12:00:00+00:00,4h,21.755763013514656,0.0168511861371695,0.9356779631463572,0.2883460981163321,0.2129535616950784,0.0742691120392233,5.917537409103713,0.975,0.0131102232476606,-4.6911831742491685,-0.0480245466455216,22.174719536685693,0.2967791188720639,-0.0349111618865737,0.0143932663958664,0.95,2.4940656996376407,0.0337023722743391,2026-01-31 16:00:00+00:00,0.028,6.983383958985394,2026-01,-3.048e-05,3.048e-05,-0.03235301320944,0.03235301320944,2026-01-29 12:00:00+00:00,30.96657069792596
ETH,donchian,-1,tp,10,2026-01-30 00:00:00+00:00,4h,26.66176772911063,0.0231161491473851,1.260943559550422,0.3090637669850214,0.2760976810855021,0.1662287903667209,5.769552366339847,0.95,0.0135874514089926,-5.017297066664334,-0.0623524097004045,29.53207629245168,0.4052190589255957,-0.0605316169047901,0.017416048971677,0.9,2.4956740199519225,0.0462322982947703,2026-01-31 16:00:00+00:00,0.028,6.987887255865383,2026-01,-1.167e-05,1.167e-05,-0.9280798070408356,0.9280798070408356,2026-01-30 00:00:00+00:00,34.14021354847314
BNB,donchian,-1,tp,10,2026-01-30 00:00:00+00:00,4h,26.63420208035812,0.0157110783640662,1.3141996613697549,0.2033542976939204,0.1742036964215495,0.1370967741935475,5.598855511919732,0.925,0.0116438397519302,-3.7329097658703208,-0.033260944107898,29.53207629245168,0.4052190589255957,-0.0605316169047901,0.017416048971677,0.9,2.4936350645269045,0.0314221567281324,2026-01-31 16:00:00+00:00,0.028,6.982178180675333,2026-01,2.28e-05,-2.28e-05,0.1684845162592597,-0.1684845162592597,2026-01-30 00:00:00+00:00,36.66603894499076
SOL,donchian,-1,tp,10,2026-01-30 00:00:00+00:00,4h,30.59430757578796,0.0235802945213901,1.1695716984215492,0.4411764705882356,0.3263358778625951,0.1339187705817781,6.757140955456352,0.95,0.0135415799852843,-6.297111141421845,-0.0796780684104628,29.53207629245168,0.4052190589255957,-0.0605316169047901,0.017416048971677,0.9,2.495759170865771,0.0471605890427802,2026-01-31 16:00:00+00:00,0.028,6.988125678424159,2026-01,-7.62e-05,7.62e-05,-0.796501367812761,0.796501367812761,2026-01-30 00:00:00+00:00,31.750593039325583
ADA,donchian,-1,tp,10,2026-01-30 00:00:00+00:00,4h,22.91525670991493,0.0264457622409822,1.0632670446451762,0.3627844712182058,0.2848484848484845,0.1297709923664116,6.100412148872583,0.95,0.0148018693817584,-5.958409299601836,-0.0770105143506678,29.53207629245168,0.4052190589255957,-0.0605316169047901,0.017416048971677,0.9,2.4962186758283336,0.0528915244819644,2026-01-31 16:00:00+00:00,0.028,6.989412292319335,2026-01,-6.649e-05,6.649e-05,-1.079113409849071,1.079113409849071,2026-01-30 00:00:00+00:00,37.31740299563694
NEAR,donchian,-1,tp,13,2026-01-29 12:00:00+00:00,4h,22.01401359118227,0.0248984346957134,0.8274881322917522,0.3240418118466889,0.2250712250712246,0.1111111111111112,5.787705341904857,0.95,0.0125409602764965,-6.786584726520101,-0.0633946830265848,22.174719536685693,0.2967791188720639,-0.0349111618865737,0.0143932663958664,0.95,2.49598368326274,0.0497968693914268,2026-01-31 16:00:00+00:00,0.028,6.988754313135671,2026-01,-2.243e-05,2.243e-05,-0.5958708085772729,0.5958708085772729,2026-01-29 12:00:00+00:00,43.00702073055954
XRP,squeeze,-1,sl,3,2026-02-03 17:00:00+00:00,1h,25.10706751662307,0.01474419074952,0.8608080419361275,0.2642276422764237,0.0661605206073756,0.2176656151419546,5.522022124583653,1.0,0.0105639431297454,-7.355405571696973,-0.0400641025641026,29.532704011189274,0.3522613114338366,-0.0460152479576807,0.0117202476370412,1.0,-1.0067823322214742,0.02948838149904,2026-02-03 20:00:00+00:00,0.028,-2.818990530220128,2026-02,-3.65e-05,3.65e-05,-0.9352038407728052,0.9352038407728052,2026-02-03 17:00:00+00:00,55.833986234958445
ICP,donchian,-1,sure,30,2026-01-31 08:00:00+00:00,4h,41.896310611586586,0.0304281813628876,0.5925938856327362,0.4182590233545652,0.4060730828615543,0.0,7.495762835652132,0.825,0.0174927453545517,-6.458228001342472,-0.1209702179920172,39.07274591808823,0.4509052718774035,-0.0684397585086631,0.0160302657782189,0.9,2.108842763951217,0.0608563627257753,2026-02-05 08:00:00+00:00,0.028,5.904759739063408,2026-02,-4.89e-05,4.89e-05,-0.7073369788793403,0.7073369788793403,2026-01-31 08:00:00+00:00,55.95155332134767
BNB,donchian,-1,tp,7,2026-02-04 16:00:00+00:00,4h,59.07861773528264,0.0276376406848339,1.5645077946144414,0.2994652406417109,0.3620151582701739,0.055055055055055,10.06441766091042,0.9,0.0147573247927729,-7.270584042550067,-0.0723233888673641,61.06031391904752,0.3335271317829449,-0.0612204969496469,0.0243919353572161,0.9,2.4963817461432267,0.0552752813696679,2026-02-05 20:00:00+00:00,0.028,6.989868889201036,2026-02,0.0,-0.0,0.060427358375363,-0.060427358375363,2026-02-04 16:00:00+00:00,45.41742414553355
SOL,donchian,-1,tp,9,2026-02-04 12:00:00+00:00,4h,64.5548998610751,0.0402047993973814,1.4119053566158253,0.4606575544883636,0.4164810690423161,0.0423976608187135,9.17928900281081,0.9,0.0160455150812403,-8.391980556522988,-0.1186037664066957,59.76206036154796,0.2891231471935651,-0.0540686509841574,0.0240356957915274,0.9,2.4975127347605537,0.0804095987947629,2026-02-06 00:00:00+00:00,0.028,6.993035657329551,2026-02,-0.00047041,0.00047041,-3.0577686308461494,3.0577686308461494,2026-02-04 12:00:00+00:00,42.605583187901566
BCH,donchian,-1,sl,4,2026-02-05 20:00:00+00:00,4h,37.65746995875018,0.04023942171555,1.6348988775319415,0.5567692604253679,0.3491007512710897,0.0107386310579883,5.86762622739461,0.925,0.0186849609740244,-6.4292011291380655,-0.1604005849577017,69.36143508281589,0.7782238959795624,-0.202187546795329,0.035288337254905,0.85,-1.0024851251766718,0.0804788434311001,2026-02-06 12:00:00+00:00,0.028,-2.8069583504946807,2026-02,-2.59e-06,2.59e-06,0.1289868442198807,-0.1289868442198807,2026-02-05 20:00:00+00:00,40.81019436802692
LTC,bb,1,sure,48,2026-02-07 09:00:00+00:00,1h,19.993427669117715,0.0173417416536378,0.8754719506659011,0.0140845070422543,0.1492281303602058,0.7174295774647886,12.306346899676043,0.95,0.0089726510331394,-5.866491276115988,-0.0020622422197226,28.07772624695388,0.0610601524124646,0.0123983464907519,0.0180317583791905,0.95,-0.0038446767284288,0.0520199783043213,2026-02-09 09:00:00+00:00,0.028,-0.0107650948396008,2026-02,4.11e-05,4.11e-05,-0.3260045153374061,-0.3260045153374061,2026-02-07 09:00:00+00:00,47.39586707623313
ADA,donchian,-1,sure,30,2026-02-05 12:00:00+00:00,4h,56.40360143801617,0.0440002735019531,1.3586917764614534,0.2162698412698407,0.4063032367972733,0.0588235294117646,6.780853414333476,0.875,0.0214937546267804,-7.640166590304114,-0.076787601268052,66.80569882165541,0.5068571965987857,-0.1195855054833464,0.0299325109447063,0.875,-0.0499641374152565,0.0880005470039062,2026-02-10 12:00:00+00:00,0.028,-0.1398995847627182,2026-02,2.534e-05,-2.534e-05,-0.3690852291342407,0.3690852291342407,2026-02-05 12:00:00+00:00,49.2037018920305
NEAR,donchian,-1,sure,30,2026-02-05 12:00:00+00:00,4h,58.48887955015188,0.0442678000921701,1.203727729087983,0.2637075718015662,0.4356846473029041,0.0718390804597704,7.430287807147674,0.875,0.0201779500834893,-8.802421382874225,-0.087144089732528,66.80569882165541,0.5068571965987857,-0.1195855054833464,0.0299325109447063,0.875,0.6382830740357303,0.0885356001843402,2026-02-10 12:00:00+00:00,0.028,1.787192607300045,2026-02,3.548e-05,-3.548e-05,-0.273013076662385,0.273013076662385,2026-02-05 12:00:00+00:00,46.00024690776616
ETH,donchian,-1,sure,30,2026-02-05 12:00:00+00:00,4h,65.41502363281182,0.0496381906274003,1.4953482741991344,0.3082240543830233,0.5180589089791325,0.037384835415812,9.274930812185648,0.9,0.0248090261635251,-8.924070354137253,-0.1204995600567436,66.80569882165541,0.5068571965987857,-0.1195855054833464,0.0299325109447063,0.875,-0.3222776909882374,0.0992763812548006,2026-02-10 12:00:00+00:00,0.028,-0.9023775347670648,2026-02,-5.04e-06,5.04e-06,-0.8662171712166854,0.8662171712166854,2026-02-05 12:00:00+00:00,45.88247140463231
ICP,donchian,-1,sure,30,2026-02-05 12:00:00+00:00,4h,41.92033641735735,0.0439304596771233,0.9384381625302104,0.2510548523206748,0.3467543138866062,0.0811518324607327,7.201292906689,0.875,0.0209967736903747,-7.59786853497105,-0.0897097625329815,66.80569882165541,0.5068571965987857,-0.1195855054833464,0.0299325109447063,0.875,0.2098036363397079,0.0878609193542466,2026-02-10 12:00:00+00:00,0.028,0.5874501817511824,2026-02,-0.00032012,0.00032012,-2.5548769852513606,2.5548769852513606,2026-02-05 12:00:00+00:00,48.40165673919099
DOGE,squeeze,-1,sl,7,2026-02-11 07:00:00+00:00,1h,34.70273067467576,0.010926915186839,0.7805485270342174,0.2898550724637692,0.2513918629550324,0.0498533724340185,6.898175044171843,0.975,0.0062671666806996,-8.309610609719035,-0.0258397932816537,28.290052123649108,0.2064503669370418,-0.0218492915696423,0.0101871853249396,0.95,-1.0091517137536157,0.0218538303736781,2026-02-11 14:00:00+00:00,0.028,-2.825624798510124,2026-02,-1.465e-05,1.465e-05,-0.9562986148661842,0.9562986148661842,2026-02-11 07:00:00+00:00,45.631135959704885
XRP,squeeze,-1,sl,8,2026-02-11 06:00:00+00:00,1h,22.6214741676659,0.0122281861504206,0.7203336710050189,0.3829201101928381,0.2022988505747125,0.0179076343072574,6.383663360712297,0.925,0.0066810263472505,-6.846484053621381,-0.0392988408255584,26.223016948666643,0.283767205468001,-0.0305567693355146,0.010304289138542,0.95,-1.0081778277472946,0.0244563723008412,2026-02-11 14:00:00+00:00,0.028,-2.822897917692425,2026-02,-0.00016053,0.00016053,-1.9121076532413013,1.9121076532413013,2026-02-11 06:00:00+00:00,42.29902018410937
TRX,squeeze,1,tp,9,2026-02-16 12:00:00+00:00,1h,28.325711128129264,0.0023173191095154,0.8756910501251519,0.1372549019607816,0.1301587301587276,0.5384615384615384,5.584997840426333,0.975,0.0012890638256989,2.0408736018750826,0.0027452937820877,25.44172775000805,0.1533976637887255,0.0109470638209037,0.0069917730630153,0.95,2.4568466856423035,0.0046346382190308,2026-02-16 21:00:00+00:00,0.0069519573285462,1.7079893321365656,2026-02,-8.045e-05,-8.045e-05,-0.4109577695920563,-0.4109577695920563,2026-02-16 12:00:00+00:00,57.631987973903094
LTC,bb,1,sure,48,2026-02-15 12:00:00+00:00,1h,23.98210447859365,0.0112884944651781,1.1623226834217222,0.2862190812720849,0.1080459770114938,0.0261780104712027,3.088133328014023,0.925,0.0068448569727303,-0.2181811249599641,-0.0287183123559652,37.94815821469631,0.1196169689188461,-0.0064131429276169,0.0071003858056594,0.925,-0.0490203455565452,0.0338659477221137,2026-02-17 12:00:00+00:00,0.028,-0.1372569675583266,2026-02,4.087e-05,4.087e-05,-0.3282698375172711,-0.3282698375172711,2026-02-15 12:00:00+00:00,59.28110901540818
DOGE,squeeze,-1,sl,21,2026-02-16 19:00:00+00:00,1h,42.52722236400111,0.0157374548423132,1.118353465457582,0.1609353507565335,0.111725899127474,0.0956887486855942,12.054475410321766,0.95,0.0095403781913996,0.0443593505272957,-0.0228070175438596,22.0021339517514,0.1468454463013322,-0.0131824551813967,0.0085329322572092,0.925,-1.0063542676374282,0.0314749096846264,2026-02-17 16:00:00+00:00,0.028,-2.817791949384799,2026-02,-8.315e-05,8.315e-05,-1.8211368064267337,1.8211368064267337,2026-02-16 19:00:00+00:00,53.63811326414151
XRP,squeeze,-1,sl,4,2026-02-17 12:00:00+00:00,1h,20.06868082571025,0.0103889858294653,0.7734054759434923,0.2653778558875217,0.2480739599383667,0.1251840942562583,4.489159894627825,1.0,0.0041929489016771,-0.303710666913355,-0.0203216472646524,14.76381053674579,0.0110290062865335,0.0005895001186368,0.006998036801392,0.975,-1.0096255786312085,0.0207779716589306,2026-02-17 16:00:00+00:00,0.028,-2.826951620167383,2026-02,-0.00016961,0.00016961,-1.9836249201703824,1.9836249201703824,2026-02-17 12:00:00+00:00,50.97033222929213
BCH,donchian,1,sure,30,2026-02-13 16:00:00+00:00,4h,15.11246092732098,0.0238162654115364,0.921941875338742,0.2373475864372801,0.1253603089139065,0.9735079171741776,4.946777775968205,0.95,0.0149423715921639,0.4901830581742405,0.0537168994650989,19.35744310031145,0.0314757641247301,0.0059535888695043,0.0212492764803275,1.0,-0.1352492576799204,0.0476325308230729,2026-02-18 16:00:00+00:00,0.028,-0.3786979215037772,2026-02,-1.674e-05,-1.674e-05,0.0471310183817707,0.0471310183817707,2026-02-13 16:00:00+00:00,38.05396359514949
LTC,bb,-1,tp,22,2026-02-21 15:00:00+00:00,1h,25.051092213082786,0.0071489901849633,0.8230871120249751,0.2250000000000004,0.385875127942682,0.958730158730158,7.91772993393697,0.925,0.0037082561806809,3.393720467193897,0.0131075914800655,12.6149631331429,0.3843490862249351,0.0141207928230639,0.0049036242371977,0.95,1.657674745294215,0.0214471353662774,2026-02-22 13:00:00+00:00,0.028,4.641489286823802,2026-02,-7.203e-05,7.203e-05,-1.4402475510249135,1.4402475510249135,2026-02-21 15:00:00+00:00,59.27193353805806
LTC,bb,1,sl,11,2026-02-22 14:00:00+00:00,1h,24.18037787508916,0.0066651134186301,0.8096084367241317,0.6598240469208217,0.0293542074363996,0.0283687943262405,7.954475964560911,0.9,0.003800144192096,-3.306588855172881,-0.0405844155844156,13.87452988969444,0.3957653007479152,-0.0164426847486111,0.0040015959078822,0.95,-1.0100009627858568,0.0199980746136536,2026-02-23 01:00:00+00:00,0.028,-2.828002695800399,2026-02,-0.00010907,-0.00010907,-1.8050629142518675,-1.8050629142518675,2026-02-22 14:00:00+00:00,37.52220787932448
BNB,donchian,-1,sl,2,2026-02-23 00:00:00+00:00,4h,14.4146784732844,0.0156202742402934,0.684939454316815,0.1689814814814811,0.1833616298811543,0.1338432122370938,5.677823744790995,0.975,0.0117559925359007,-12.214158836085284,-0.0241601853384079,13.292950453013551,0.2657611545279773,-0.0317623256563438,0.014283248263153,0.975,-1.0064019362567955,0.0312405484805869,2026-02-23 08:00:00+00:00,0.028,-2.8179254215190275,2026-02,0.0,-0.0,0.060427358375363,-0.060427358375363,2026-02-23 00:00:00+00:00,26.264953503719354
ADA,donchian,-1,sl,3,2026-02-23 00:00:00+00:00,4h,19.2953163149976,0.021862802087776,0.7700595165146243,0.2114695340501783,0.2523616734143049,0.1062670299727524,6.434075633473388,0.975,0.0156090534758688,-7.044415542479857,-0.0432709937660431,13.292950453013551,0.2657611545279773,-0.0317623256563438,0.014283248263153,0.975,-1.0045739791083717,0.043725604175552,2026-02-23 12:00:00+00:00,0.028,-2.812807141503441,2026-02,-8.752e-05,8.752e-05,-1.2417170539787985,1.2417170539787985,2026-02-23 00:00:00+00:00,28.34090246067407
