ts,symbol,oi,oi_usd,price,funding
2026-08-14T04:52:45+00:00,LTC,39729013.0,1777873331.75,44.75,-6.9e-05
2026-08-14T05:08:12+00:00,SOL,44113509.0,3346009657.6499996,75.85,8.3e-05
2026-08-14T05:08:12+00:00,ETH,84171147.0,158530463394.21,1883.43,2.2e-05
2026-08-14T05:08:12+00:00,ADA,141332620.0,25722536.84,0.182,-1.8e-05
2026-08-14T05:08:12+00:00,NEAR,14638030.0,23596504.360000003,1.612,0.0001
2026-08-14T05:08:12+00:00,BCH,20091307.0,4160909679.7,207.1,-0.000672
2026-08-14T05:08:12+00:00,ICP,536140280.0,1162888267.32,2.169,4e-05
2026-08-14T05:08:12+00:00,BNB,10527324.0,6437458626.0,611.5,
2026-08-14T05:08:12+00:00,XRP,201153001.0,203043839.20940003,1.0094,0.0001
2026-08-14T05:08:12+00:00,DOGE,11480639.0,802841.08527,0.06993,2.3e-05
2026-08-14T05:08:12+00:00,TRX,3745153.0,1251293.06883,0.33411,6.2e-05
2026-08-14T05:08:12+00:00,XLM,18608073.0,2957381.04189,0.15893,-1.4e-05
2026-08-14T05:08:12+00:00,LTC,39729013.0,1777476041.6200001,44.74,-8.2e-05
2026-08-14T05:23:16+00:00,SOL,41831933.0,3171278840.73,75.81,7.8e-05
2026-08-14T05:23:16+00:00,ETH,84893578.0,159689064896.9,1881.05,1.4e-05
2026-08-14T05:23:16+00:00,ADA,140814069.0,25571834.930400003,0.1816,-1.3e-05
2026-08-14T05:23:16+00:00,NEAR,14660668.0,23647657.484,1.613,0.0001
2026-08-14T05:23:16+00:00,BCH,20090988.0,4154213588.76,206.77,-0.00066
2026-08-14T05:23:16+00:00,ICP,535383051.0,1158568922.364,2.164,2.9e-05
2026-08-14T05:23:16+00:00,BNB,10521604.0,6431856525.2,611.3,
2026-08-14T05:23:16+00:00,XRP,199563221.0,201159726.768,1.008,0.0001
2026-08-14T05:23:16+00:00,DOGE,11534737.0,806624.15841,0.06993,1.6e-05
2026-08-14T05:23:16+00:00,TRX,3745142.0,1251439.1993,0.33415,6.6e-05
2026-08-14T05:23:16+00:00,XLM,18589208.0,2954754.6116,0.15895,-1.8e-05
2026-08-14T05:23:16+00:00,LTC,39461163.0,1763519374.47,44.69,-8.6e-05
2026-08-14T05:38:17+00:00,SOL,42000695.0,3187852750.5000005,75.9,7e-05
2026-08-14T05:38:17+00:00,ETH,84846767.0,159753735245.94998,1882.85,1.1e-05
2026-08-14T05:38:17+00:00,ADA,140698151.0,25550784.2216,0.1816,-9e-06
2026-08-14T05:38:17+00:00,NEAR,14636930.0,23653278.880000003,1.616,0.0001
2026-08-14T05:38:17+00:00,BCH,20048820.0,4145494511.4,206.77,-0.000646
2026-08-14T05:38:17+00:00,ICP,535492391.0,1162018488.47,2.17,3.6e-05
2026-08-14T05:38:17+00:00,BNB,10560198.0,6452280978.0,611.0,
2026-08-14T05:38:17+00:00,XRP,199383140.0,201137711.63199997,1.0088,0.0001
2026-08-14T05:38:17+00:00,DOGE,11512066.0,805499.2580200001,0.06997,1.4e-05
2026-08-14T05:38:17+00:00,TRX,3715327.0,1240733.4516500002,0.33395,7.1e-05
2026-08-14T05:38:17+00:00,XLM,18630799.0,2964719.04487,0.15913,-1.5e-05
2026-08-14T05:38:17+00:00,LTC,39462687.0,1765955243.25,44.75,-8.4e-05
2026-08-14T05:53:17+00:00,SOL,41968745.0,3183748995.7,75.86,6.6e-05
2026-08-14T05:53:17+00:00,ETH,84982397.0,160041399502.31,1883.23,1.2e-05
2026-08-14T05:53:17+00:00,ADA,140568917.0,25611656.6774,0.1822,
2026-08-14T05:53:17+00:00,NEAR,14684290.0,23759181.220000003,1.618,0.0001
2026-08-14T05:53:17+00:00,BCH,20044233.0,4148354461.6800003,206.96,-0.000635
2026-08-14T05:53:17+00:00,ICP,535568390.0,1162718974.6899998,2.171,4e-05
2026-08-14T05:53:17+00:00,BNB,10557734.0,6452887020.8,611.2,
2026-08-14T05:53:17+00:00,XRP,199734084.0,201451797.1224,1.0086,0.0001
2026-08-14T05:53:17+00:00,DOGE,11534638.0,806501.88896,0.06992,9e-06
2026-08-14T05:53:17+00:00,TRX,3715074.0,1240723.26378,0.33397,7e-05
2026-08-14T05:53:17+00:00,XLM,18642662.0,2968284.64364,0.15922,-9e-06
2026-08-14T05:53:17+00:00,LTC,39477614.0,1767018002.6399999,44.76,-8.2e-05
2026-08-14T06:09:12+00:00,SOL,43055732.0,3263624485.6,75.8,6.3e-05
2026-08-14T06:09:12+00:00,ETH,85506206.0,160816651996.56,1880.76,9e-06
2026-08-14T06:09:12+00:00,ADA,140394050.0,25635953.53,0.1826,9e-06
2026-08-14T06:09:12+00:00,NEAR,14672262.0,23725047.654,1.617,0.0001
2026-08-14T06:09:12+00:00,BCH,20047032.0,4148933742.7200003,206.96,-0.000621
2026-08-14T06:09:12+00:00,ICP,535712545.0,1163031935.195,2.171,3.6e-05
2026-08-14T06:09:12+00:00,BNB,10570202.0,6456279381.599999,610.8,
2026-08-14T06:09:12+00:00,XRP,198070482.0,199793695.1934,1.0087,0.0001
2026-08-14T06:09:12+00:00,DOGE,11514376.0,804739.7386399999,0.06989,3e-06
2026-08-14T06:09:12+00:00,TRX,3714474.0,1239557.11854,0.33371,6.4e-05
2026-08-14T06:09:12+00:00,XLM,18677285.0,2974357.63625,0.15925,1e-06
2026-08-14T06:09:12+00:00,LTC,39478686.0,1766671198.5,44.75,-7.9e-05
2026-08-14T06:24:15+00:00,SOL,42942559.0,3247745737.1699996,75.63,5.5e-05
2026-08-14T06:24:15+00:00,ETH,86980344.0,163424758931.28,1878.87,4e-06
2026-08-14T06:24:15+00:00,ADA,140534922.0,25605462.7884,0.1822,4e-06
2026-08-14T06:24:15+00:00,NEAR,14617212.0,23592180.168,1.614,0.0001
2026-08-14T06:24:15+00:00,BCH,20039871.0,4146249309.9,206.9,-0.0006
2026-08-14T06:24:15+00:00,ICP,540047728.0,1173523712.944,2.173,4.2e-05
2026-08-14T06:24:15+00:00,BNB,10478759.0,6386803610.5,609.5,
2026-08-14T06:24:15+00:00,XRP,198033660.0,199617929.28,1.008,0.0001
2026-08-14T06:24:15+00:00,DOGE,11353314.0,792688.38348,0.06982,-2e-06
2026-08-14T06:24:15+00:00,TRX,3708243.0,1237811.5134,0.3338,5.4e-05
2026-08-14T06:24:15+00:00,XLM,18724464.0,2979811.20096,0.15914,
2026-08-14T06:24:15+00:00,LTC,39406906.0,1762276836.32,44.72,-7.4e-05
2026-08-14T06:39:48+00:00,SOL,44513601.0,3366118507.6200004,75.62,5.1e-05
2026-08-14T06:39:48+00:00,ETH,87567480.0,164291478951.6,1876.17,
2026-08-14T06:39:48+00:00,ADA,140488502.0,25625102.7648,0.1824,-3e-06
2026-08-14T06:39:48+00:00,NEAR,14648106.0,23671339.296,1.616,0.0001
2026-08-14T06:39:48+00:00,BCH,20021254.0,4139794689.5800004,206.77,-0.000575
2026-08-14T06:39:48+00:00,ICP,539985072.0,1172307591.3119998,2.171,5.1e-05
2026-08-14T06:39:48+00:00,BNB,10480640.0,6381661696.0,608.9,
2026-08-14T06:39:48+00:00,XRP,197604049.0,199046558.5577,1.0073,0.0001
2026-08-14T06:39:48+00:00,DOGE,11367339.0,792303.5283,0.0697,-6e-06
2026-08-14T06:39:48+00:00,TRX,3708243.0,1237885.67826,0.33382,5.6e-05
2026-08-14T06:39:48+00:00,XLM,18659393.0,2968149.64451,0.15907,3e-06
2026-08-14T06:39:48+00:00,LTC,39341852.0,1759367621.44,44.72,-6.7e-05
2026-08-14T06:54:49+00:00,SOL,43914172.0,3316837411.16,75.53,4.5e-05
2026-08-14T06:54:49+00:00,ETH,88052035.0,164921461555.0,1873.0,-2e-06
2026-08-14T06:54:49+00:00,ADA,143585145.0,26075062.332000002,0.1816,-4e-06
2026-08-14T06:54:49+00:00,NEAR,14610370.0,23551916.44,1.612,0.0001
2026-08-14T06:54:49+00:00,BCH,20036494.0,4138337470.7599998,206.54,-0.000553
2026-08-14T06:54:49+00:00,ICP,538548274.0,1167572658.032,2.168,5.3e-05
2026-08-14T06:54:49+00:00,BNB,10477329.0,6386979758.400001,609.6,
2026-08-14T06:54:49+00:00,XRP,196846881.0,198165755.1027,1.0067,0.0001
2026-08-14T06:54:49+00:00,DOGE,11348172.0,790627.14324,0.06967,-5e-06
2026-08-14T06:54:49+00:00,TRX,3725100.0,1242954.117,0.33367,4.4e-05
2026-08-14T06:54:49+00:00,XLM,18631233.0,2964415.48263,0.15911,1e-05
2026-08-14T06:54:49+00:00,LTC,39340653.0,1758920595.63,44.71,-6.1e-05
2026-08-14T07:10:12+00:00,SOL,53535322.0,4044058223.88,75.54,4e-05
2026-08-14T07:10:12+00:00,ETH,90159800.0,169027986648.0,1874.76,-2e-06
2026-08-14T07:10:12+00:00,ADA,145524538.0,26412703.647,0.1815,-2e-06
2026-08-14T07:10:12+00:00,NEAR,14732553.0,23719410.330000002,1.61,0.0001
2026-08-14T07:10:12+00:00,BCH,20042528.0,4134372675.84,206.28,-0.00054
2026-08-14T07:10:12+00:00,ICP,536631617.0,1166100503.741,2.173,6e-05
2026-08-14T07:10:12+00:00,BNB,10476103.0,6389375219.7,609.9,
2026-08-14T07:10:12+00:00,XRP,196011827.0,196717469.5772,1.0036,0.0001
2026-08-14T07:10:12+00:00,DOGE,11410828.0,794878.27848,0.06966,-4e-06
2026-08-14T07:10:12+00:00,TRX,3740022.0,1250588.55636,0.33438,5e-05
2026-08-14T07:10:12+00:00,XLM,18575898.0,2953382.0230199997,0.15899,3e-06
2026-08-14T07:10:12+00:00,LTC,39340950.0,1758147055.5,44.69,-5.8e-05
2026-08-14T07:26:12+00:00,SOL,54749409.0,4143982767.21,75.69,3.4e-05
2026-08-14T07:26:12+00:00,ETH,90342593.0,169564012801.7,1876.9,-3e-06
2026-08-14T07:26:12+00:00,ADA,146830431.0,26723138.441999998,0.182,
2026-08-14T07:26:12+00:00,NEAR,14889006.0,23986188.666,1.611,0.0001
2026-08-14T07:26:12+00:00,BCH,20069956.0,4138224227.64,206.19,-0.000529
2026-08-14T07:26:12+00:00,ICP,537330629.0,1167619456.817,2.173,5.7e-05
2026-08-14T07:26:12+00:00,BNB,10482857.0,6397687627.099999,610.3,
2026-08-14T07:26:12+00:00,XRP,198430369.0,199402677.8081,1.0049,9.6e-05
2026-08-14T07:26:12+00:00,DOGE,11466015.0,800098.5266999999,0.06978,-2e-06
2026-08-14T07:26:12+00:00,TRX,3658919.0,1222993.67575,0.33425,5.9e-05
2026-08-14T07:26:12+00:00,XLM,18634077.0,2961700.19838,0.15894,-3e-06
2026-08-14T07:26:12+00:00,LTC,39300409.0,1756335278.2099998,44.69,-5e-05
2026-08-14T07:41:20+00:00,SOL,45988475.0,3474889171.0,75.56,2.8e-05
2026-08-14T07:41:20+00:00,ETH,90399452.0,169451060790.44,1874.47,-5e-06
2026-08-14T07:41:20+00:00,ADA,147883345.0,26870403.7865,0.1817,4e-06
2026-08-14T07:41:20+00:00,NEAR,14707742.0,23576510.426,1.603,0.0001
2026-08-14T07:41:20+00:00,BCH,20070572.0,4133333597.68,205.94,-0.000516
2026-08-14T07:41:20+00:00,ICP,522952974.0,1131147282.7619998,2.163,5.9e-05
2026-08-14T07:41:20+00:00,BNB,10726897.0,6538043721.5,609.5,
2026-08-14T07:41:20+00:00,XRP,198948986.0,199764676.8426,1.0041,8.9e-05
2026-08-14T07:41:20+00:00,DOGE,11599665.0,807916.66725,0.06965,-3e-06
2026-08-14T07:41:20+00:00,TRX,3657423.0,1222566.78621,0.33427,5.9e-05
2026-08-14T07:41:20+00:00,XLM,18539900.0,2945063.1149999998,0.15885,-6e-06
2026-08-14T07:41:20+00:00,LTC,38962016.0,1737705913.6000001,44.6,-5e-05
2026-08-14T07:56:22+00:00,SOL,46322419.0,3501511652.21,75.59,2.4e-05
2026-08-14T07:56:22+00:00,ETH,90427249.0,169463377443.47,1874.03,-7e-06
2026-08-14T07:56:22+00:00,ADA,147136066.0,26734623.1922,0.1817,5e-06
2026-08-14T07:56:22+00:00,NEAR,14730452.0,23583453.652,1.601,0.0001
2026-08-14T07:56:22+00:00,BCH,20069263.0,4130655710.66,205.82,-0.000507
2026-08-14T07:56:22+00:00,ICP,520765047.0,1126414796.661,2.163,6.3e-05
2026-08-14T07:56:22+00:00,BNB,10726347.0,6534490592.400001,609.2,
2026-08-14T07:56:22+00:00,XRP,198431552.0,199403866.6048,1.0049,8.2e-05
2026-08-14T07:56:22+00:00,DOGE,11627654.0,809982.37764,0.06966,-3e-06
2026-08-14T07:56:22+00:00,TRX,3655531.0,1221312.9071,0.3341,5.3e-05
2026-08-14T07:56:22+00:00,XLM,18572103.0,2947392.7461,0.1587,-1e-06
2026-08-14T07:56:22+00:00,LTC,38953029.0,1739642275.1399999,44.66,-4.4e-05
2026-08-14T08:11:26+00:00,SOL,46199345.0,3494980449.2500005,75.65,1.8e-05
2026-08-14T08:11:26+00:00,ETH,90770977.0,170149288676.73,1874.49,-7e-06
2026-08-14T08:11:26+00:00,ADA,145336735.0,26422218.422999997,0.1818,7e-06
2026-08-14T08:11:26+00:00,NEAR,14802254.0,23713210.908,1.602,0.0001
2026-08-14T08:11:26+00:00,BCH,20066315.0,4131252932.2,205.88,-0.000497
2026-08-14T08:11:26+00:00,ICP,499988148.0,1083974304.864,2.168,6.6e-05
2026-08-14T08:11:26+00:00,BNB,10748606.0,6551275357.0,609.5,
2026-08-14T08:11:26+00:00,XRP,199924065.0,200843715.699,1.0046,8e-05
2026-08-14T08:11:26+00:00,DOGE,11887326.0,828190.0024199999,0.06967,-4e-06
2026-08-14T08:11:26+00:00,TRX,3655531.0,1220983.90931,0.33401,4e-05
2026-08-14T08:11:26+00:00,XLM,18567670.0,2945018.1387,0.15861,-1e-06
2026-08-14T08:11:26+00:00,LTC,38450555.0,1711434203.05,44.51,-4.2e-05
2026-08-14T08:26:31+00:00,SOL,46802338.0,3535916635.9,75.55,1.4e-05
2026-08-14T08:26:31+00:00,ETH,91651835.0,171345855087.55,1869.53,-1.1e-05
2026-08-14T08:26:31+00:00,ADA,147175726.0,26697676.6964,0.1814,9e-06
2026-08-14T08:26:31+00:00,NEAR,14809448.0,23709926.248,1.601,0.0001
2026-08-14T08:26:31+00:00,BCH,20038623.0,4122345523.56,205.72,-0.000501
2026-08-14T08:26:31+00:00,ICP,501802389.0,1086903974.574,2.166,7.6e-05
2026-08-14T08:26:31+00:00,BNB,10691763.0,6507006961.8,608.6,
2026-08-14T08:26:31+00:00,XRP,199426749.0,200184570.6462,1.0038,7.5e-05
2026-08-14T08:26:31+00:00,DOGE,12196118.0,848727.85162,0.06959,-4e-06
2026-08-14T08:26:31+00:00,TRX,3674181.0,1226110.94151,0.33371,3.5e-05
2026-08-14T08:26:31+00:00,XLM,18534934.0,2936860.2923000003,0.15845,-5e-06
2026-08-14T08:26:31+00:00,LTC,38492399.0,1711756983.53,44.47,-3.3e-05
2026-08-14T08:41:52+00:00,SOL,44394267.0,3361533897.24,75.72,1.5e-05
2026-08-14T08:41:52+00:00,ETH,91576182.0,171489221460.48,1872.64,-6e-06
2026-08-14T08:41:52+00:00,ADA,147224313.0,26809547.3973,0.1821,2.3e-05
2026-08-14T08:41:52+00:00,NEAR,14799064.0,23767296.784,1.606,0.0001
2026-08-14T08:41:52+00:00,BCH,20027733.0,4126113552.6600003,206.02,-0.000504
2026-08-14T08:41:52+00:00,ICP,505281436.0,1094439590.376,2.166,7.7e-05
2026-08-14T08:41:52+00:00,BNB,10652020.0,6489210584.000001,609.2,
2026-08-14T08:41:52+00:00,XRP,200684902.0,201748531.98060003,1.0053,7.2e-05
2026-08-14T08:41:52+00:00,DOGE,11979495.0,835569.7762500001,0.06975,4e-06
2026-08-14T08:41:52+00:00,TRX,3674258.0,1225071.10236,0.33342,2.7e-05
2026-08-14T08:41:52+00:00,XLM,18351025.0,2912491.17775,0.15871,-4e-06
2026-08-14T08:41:52+00:00,LTC,38700216.0,1724094622.8,44.55,-2.8e-05
2026-08-14T08:57:12+00:00,SOL,45159702.0,3423557008.62,75.81,1.4e-05
2026-08-14T08:57:12+00:00,ETH,91863942.0,172243972610.58,1874.99,-5e-06
2026-08-14T08:57:12+00:00,ADA,145522553.0,26528761.4119,0.1823,3.1e-05
2026-08-14T08:57:12+00:00,NEAR,14825420.0,23779973.68,1.604,0.0001
2026-08-14T08:57:12+00:00,BCH,20028453.0,4121655342.87,205.79,-0.000512
2026-08-14T08:57:12+00:00,ICP,505391942.0,1096195122.198,2.169,7.6e-05
2026-08-14T08:57:12+00:00,BNB,10663592.0,6502658401.599999,609.8,
2026-08-14T08:57:12+00:00,XRP,203542174.0,204682010.1744,1.0056,6.8e-05
2026-08-14T08:57:12+00:00,DOGE,11828278.0,826441.78386,0.06987,1.2e-05
2026-08-14T08:57:12+00:00,TRX,3700768.0,1232614.79776,0.33307,2.6e-05
2026-08-14T08:57:12+00:00,XLM,18396625.0,2919176.4549999996,0.15868,-2e-06
2026-08-14T08:57:12+00:00,LTC,38674867.0,1723352073.52,44.56,-2.6e-05
2026-08-14T09:12:46+00:00,SOL,44891621.0,3401438123.1699996,75.77,1.2e-05
2026-08-14T09:12:46+00:00,ETH,90464099.0,169584904626.38998,1874.61,-8e-06
2026-08-14T09:12:46+00:00,ADA,142970943.0,26149385.4747,0.1829,4.3e-05
2026-08-14T09:12:46+00:00,NEAR,14851248.0,23910509.28,1.61,0.0001
2026-08-14T09:12:46+00:00,BCH,20033640.0,4122923112.0,205.8,-0.00051
2026-08-14T09:12:46+00:00,ICP,512704373.0,1114619306.902,2.174,7.9e-05
2026-08-14T09:12:46+00:00,BNB,10675450.0,6512024500.0,610.0,
2026-08-14T09:12:46+00:00,XRP,203561231.0,204680817.7705,1.0055,6.7e-05
2026-08-14T09:12:46+00:00,DOGE,11553382.0,808043.53708,0.06994,2.1e-05
2026-08-14T09:12:46+00:00,TRX,3707104.0,1236615.75232,0.33358,2.9e-05
2026-08-14T09:12:46+00:00,XLM,18345877.0,2916077.14915,0.15895,
2026-08-14T09:12:46+00:00,LTC,38701239.0,1726849284.1799998,44.62,-2.1e-05
2026-08-14T09:27:47+00:00,SOL,45334025.0,3433599053.5,75.74,1e-05
2026-08-14T09:27:47+00:00,ETH,90409484.0,169608191984.0,1876.0,-9e-06
2026-08-14T09:27:47+00:00,ADA,144354765.0,26416921.995,0.183,4.9e-05
2026-08-14T09:27:47+00:00,NEAR,14895606.0,23937238.842,1.607,0.0001
2026-08-14T09:27:47+00:00,BCH,20045349.0,4129141440.51,205.99,-0.000501
2026-08-14T09:27:47+00:00,ICP,517647278.0,1126400476.928,2.176,8.1e-05
2026-08-14T09:27:47+00:00,BNB,10676418.0,6517953189.0,610.5,
2026-08-14T09:27:47+00:00,XRP,204542173.0,205462612.7785,1.0045,6.6e-05
2026-08-14T09:27:47+00:00,DOGE,11887777.0,829885.71237,0.06981,3.6e-05
2026-08-14T09:27:47+00:00,TRX,3707104.0,1237023.53376,0.33369,3.5e-05
2026-08-14T09:27:47+00:00,XLM,18352169.0,2921298.26142,0.15918,7e-06
2026-08-14T09:27:47+00:00,LTC,38304805.0,1712607831.55,44.71,-1.8e-05
2026-08-14T09:42:47+00:00,SOL,44475299.0,3353437544.6000004,75.4,4e-06
2026-08-14T09:42:47+00:00,ETH,90466574.0,169236724647.54,1870.71,-1.1e-05
2026-08-14T09:42:47+00:00,ADA,143208235.0,26006615.476,0.1816,4.9e-05
2026-08-14T09:42:47+00:00,NEAR,14870218.0,23807219.018,1.601,0.0001
2026-08-14T09:42:47+00:00,BCH,20240143.0,4154491752.18,205.26,-0.000497
2026-08-14T09:42:47+00:00,ICP,517165456.0,1125352032.256,2.176,7.9e-05
2026-08-14T09:42:47+00:00,BNB,10705326.0,6524896197.0,609.5,
2026-08-14T09:42:47+00:00,XRP,207999280.0,208207279.27999997,1.001,5.9e-05
2026-08-14T09:42:47+00:00,DOGE,12203279.0,847151.62818,0.06942,4.7e-05
2026-08-14T09:42:47+00:00,TRX,3704926.0,1236037.41212,0.33362,4.2e-05
2026-08-14T09:42:47+00:00,XLM,18419032.0,2916101.1462399997,0.15832,-5e-06
2026-08-14T09:42:47+00:00,LTC,38306279.0,1707693917.82,44.58,-2.6e-05
2026-08-14T09:57:48+00:00,SOL,45632312.0,3443414263.5199995,75.46,-2e-06
2026-08-14T09:57:48+00:00,ETH,90608358.0,169690426778.82,1872.79,-9e-06
2026-08-14T09:57:48+00:00,ADA,143414419.0,26087082.8161,0.1819,5.6e-05
2026-08-14T09:57:48+00:00,NEAR,14845985.0,23827805.925,1.605,0.0001
2026-08-14T09:57:48+00:00,BCH,20295660.0,4171975869.6,205.56,-0.000474
2026-08-14T09:57:48+00:00,ICP,518324229.0,1130983467.678,2.182,5.9e-05
2026-08-14T09:57:48+00:00,BNB,10737903.0,6543678088.2,609.4,
2026-08-14T09:57:48+00:00,XRP,210728419.0,211465968.4665,1.0035,5.2e-05
2026-08-14T09:57:48+00:00,DOGE,12425968.0,863107.7372799999,0.06946,5.2e-05
2026-08-14T09:57:48+00:00,TRX,3677217.0,1225763.51478,0.33334,4e-05
2026-08-14T09:57:48+00:00,XLM,18411624.0,2917321.8228,0.15845,-1e-05
2026-08-14T09:57:48+00:00,LTC,38325600.0,1710854784.0,44.64,-3.3e-05
2026-08-14T10:12:49+00:00,SOL,45808158.0,3460806336.9,75.55,-7e-06
2026-08-14T10:12:49+00:00,ETH,90771318.0,170145389311.92,1874.44,-5e-06
2026-08-14T10:12:49+00:00,ADA,140535131.0,25703875.4599,0.1829,6.1e-05
2026-08-14T10:12:49+00:00,NEAR,14877615.0,23878572.075,1.605,0.0001
2026-08-14T10:12:49+00:00,BCH,20284709.0,4170536170.4,205.6,-0.000464
2026-08-14T10:12:49+00:00,ICP,515439259.0,1130358294.987,2.193,3.7e-05
2026-08-14T10:12:49+00:00,BNB,10736753.0,6544050953.5,609.5,
2026-08-14T10:12:49+00:00,XRP,212123087.0,212717031.6436,1.0028,4.9e-05
2026-08-14T10:12:49+00:00,DOGE,12697151.0,883340.7950700001,0.06957,5.5e-05
2026-08-14T10:12:49+00:00,TRX,3677762.0,1226423.29414,0.33347,4.2e-05
2026-08-14T10:12:49+00:00,XLM,18367167.0,2918910.17964,0.15892,-1.1e-05
2026-08-14T10:12:49+00:00,LTC,38320678.0,1711018272.7,44.65,-3.8e-05
2026-08-14T10:28:12+00:00,SOL,46085110.0,3477582400.6,75.46,-1.5e-05
2026-08-14T10:28:12+00:00,ETH,90797135.0,170281854950.35,1875.41,-6e-06
2026-08-14T10:28:12+00:00,ADA,142553796.0,25916280.1128,0.1818,6.3e-05
2026-08-14T10:28:12+00:00,NEAR,14792640.0,23712601.919999998,1.603,0.0001
2026-08-14T10:28:12+00:00,BCH,20319986.0,4177789121.6,205.6,-0.000457
2026-08-14T10:28:12+00:00,ICP,520813067.0,1145788747.4,2.2,6e-06
2026-08-14T10:28:12+00:00,BNB,10706531.0,6504217582.5,607.5,
2026-08-14T10:28:12+00:00,XRP,215493569.0,215946105.4949,1.0021,4.2e-05
2026-08-14T10:28:12+00:00,DOGE,12669794.0,880297.28712,0.06948,5.8e-05
2026-08-14T10:28:12+00:00,TRX,3659095.0,1219503.1816,0.33328,3.6e-05
2026-08-14T10:28:12+00:00,XLM,18313526.0,2906539.71146,0.15871,-2.1e-05
2026-08-14T10:28:12+00:00,LTC,38322861.0,1709582829.21,44.61,-4.4e-05
2026-08-14T10:43:17+00:00,SOL,47575632.0,3590532947.04,75.47,-1.9e-05
2026-08-14T10:43:17+00:00,ETH,94663877.0,177539261397.19,1875.47,-6e-06
2026-08-14T10:43:17+00:00,ADA,137520014.0,24671090.5116,0.1794,6.5e-05
2026-08-14T10:43:17+00:00,NEAR,14801765.0,23742031.060000002,1.604,0.0001
2026-08-14T10:43:17+00:00,BCH,20337729.0,4182860723.43,205.67,-0.000447
2026-08-14T10:43:17+00:00,ICP,511984011.0,1135068552.387,2.217,-7e-06
2026-08-14T10:43:17+00:00,BNB,10696152.0,6504330031.2,608.1,
2026-08-14T10:43:17+00:00,XRP,215219994.0,215736521.9856,1.0024,3.7e-05
2026-08-14T10:43:17+00:00,DOGE,12543223.0,870374.24397,0.06939,5.6e-05
2026-08-14T10:43:17+00:00,TRX,3659095.0,1220052.04585,0.33343,3.5e-05
2026-08-14T10:43:17+00:00,XLM,18460029.0,2924991.59505,0.15845,-2.5e-05
2026-08-14T10:43:17+00:00,LTC,38323862.0,1708861006.5800002,44.59,-4.4e-05
2026-08-14T10:58:22+00:00,SOL,47442835.0,3580510757.45,75.47,-2.4e-05
2026-08-14T10:58:22+00:00,ETH,94778667.0,177781084625.25,1875.75,-8e-06
2026-08-14T10:58:22+00:00,ADA,143468363.0,25723877.4859,0.1793,7.9e-05
2026-08-14T10:58:22+00:00,NEAR,14829127.0,23756261.454,1.602,0.0001
2026-08-14T10:58:22+00:00,BCH,20354532.0,4188352049.6400003,205.77,-0.000436
2026-08-14T10:58:22+00:00,ICP,512099978.0,1135837751.204,2.218,-3.1e-05
2026-08-14T10:58:22+00:00,BNB,10728140.0,6516272236.0,607.4,
2026-08-14T10:58:22+00:00,XRP,213179433.0,213691063.6392,1.0024,3.1e-05
2026-08-14T10:58:22+00:00,DOGE,12214521.0,847199.17656,0.06936,5.3e-05
2026-08-14T10:58:22+00:00,TRX,3632788.0,1211244.17496,0.33342,3.6e-05
2026-08-14T10:58:22+00:00,XLM,18436363.0,2923638.44454,0.15858,-3.9e-05
2026-08-14T10:58:22+00:00,LTC,38345796.0,1706771379.96,44.51,-3.4e-05
2026-08-14T11:13:42+00:00,SOL,45738357.0,3451416419.22,75.46,-2.9e-05
2026-08-14T11:13:42+00:00,ETH,94596458.0,177455387491.36002,1875.92,-1e-05
2026-08-14T11:13:42+00:00,ADA,143936738.0,25822250.7972,0.1794,8.5e-05
2026-08-14T11:13:42+00:00,NEAR,14910329.0,23916167.716000002,1.604,0.0001
2026-08-14T11:13:42+00:00,BCH,20356182.0,4185434581.0200005,205.61,-0.000422
2026-08-14T11:13:42+00:00,ICP,510566754.0,1123757425.5540001,2.201,-4.6e-05
2026-08-14T11:13:42+00:00,BNB,11051738.0,6696248054.2,605.9,
2026-08-14T11:13:42+00:00,XRP,213210778.0,213829089.2562,1.0029,2.6e-05
2026-08-14T11:13:42+00:00,DOGE,12184144.0,845945.1179200001,0.06943,5.3e-05
2026-08-14T11:13:42+00:00,TRX,3646197.0,1216881.78678,0.33374,3.4e-05
2026-08-14T11:13:42+00:00,XLM,18602160.0,2957371.3968,0.15898,-4e-05
2026-08-14T11:13:42+00:00,LTC,38347446.0,1706844821.46,44.51,-2.5e-05
2026-08-14T11:28:53+00:00,SOL,46699125.0,3524849955.0,75.48,-3.2e-05
2026-08-14T11:28:53+00:00,ETH,94557551.0,177438190027.01,1876.51,-1.1e-05
2026-08-14T11:28:53+00:00,ADA,144328624.0,25993585.182400003,0.1801,8.6e-05
2026-08-14T11:28:53+00:00,NEAR,14921577.0,23964052.662,1.606,0.0001
2026-08-14T11:28:53+00:00,BCH,20371279.0,4193224069.36,205.84,-0.000405
2026-08-14T11:28:53+00:00,ICP,513011642.0,1131190670.6100001,2.205,-6.7e-05
2026-08-14T11:28:53+00:00,BNB,11075267.0,6718256962.2,606.6,
2026-08-14T11:28:53+00:00,XRP,212422633.0,212613813.36969998,1.0009,2.3e-05
2026-08-14T11:28:53+00:00,DOGE,12199198.0,846746.33318,0.06941,5.2e-05
2026-08-14T11:28:53+00:00,TRX,3634675.0,1210710.2425,0.3331,3.3e-05
2026-08-14T11:28:53+00:00,XLM,18615487.0,2963957.84014,0.15922,-4.4e-05
